txId,timestamp,type,amount,nameOrig,nameDest,oldbalanceOrig,newbalanceOrig,oldbalanceDest,newbalanceDest
TX000240,2025-01-01 22:43:00,TRANSFER,1007.45,C8750676,C6271130,95144.12,94136.67,148711.2,149718.65
TX000241,2025-01-01 22:52:00,PAYMENT,43.16,C7933143,M7970985,153084.49,153041.33,0.0,43.16
TX000242,2025-01-01 22:52:00,CASH_OUT,741.56,C2344047,C8078673,42937.39,42195.83,96894.45,97636.01
TX000243,2025-01-01 23:03:00,CASH_IN,1379.64,C9363326,M7970985,62208.42,63588.06,0.0,1379.64
TX000244,2025-01-01 23:20:00,PAYMENT,34.9,C1842524,M2239197,52336.33,52301.43,0.0,34.9
TX000245,2025-01-01 23:46:00,PAYMENT,69.81,C9907391,M7084862,30638.7,30568.89,0.0,69.81
TX000246,2025-01-02 00:08:33,CASH_OUT,113188.21,C7417985,C6266630,113188.21,0.0,7242.61,120430.82
TX000247,2025-01-02 00:49:00,DEBIT,678.51,C2259379,M5825658,37659.85,36981.34,0.0,678.51
TX000248,2025-01-02 00:51:00,CASH_OUT,10112.91,C2532210,C1861958,67438.9,57325.99,148587.72,158700.63
TX000249,2025-01-02 01:21:00,PAYMENT,577.24,C1419610,M8443690,25561.24,24984.0,0.0,577.24
TX000250,2025-01-02 02:10:00,TRANSFER,5378.94,C6279418,C2642635,10624.98,5246.04,63629.99,69008.93
TX000251,2025-01-02 02:12:00,PAYMENT,32.66,C6171716,M5693260,72767.64,72734.98,0.0,32.66
TX000252,2025-01-02 02:28:00,PAYMENT,37.75,C2921542,M6512314,17014.55,16976.8,0.0,37.75
TX000253,2025-01-02 02:43:00,CASH_OUT,1545.05,C7751158,C8427625,24033.98,22488.93,94718.98,96264.03
TX000254,2025-01-02 02:48:00,PAYMENT,77.7,C8212326,M7183841,938.83,861.13,0.0,77.7
TX000255,2025-01-02 03:11:00,PAYMENT,33.69,C5089126,M8736811,1710.63,1676.94,0.0,33.69
TX000256,2025-01-02 03:16:00,PAYMENT,340.68,C9647849,M5205279,74030.71,73690.03,0.0,340.68
TX000257,2025-01-02 04:01:00,PAYMENT,26.47,C9125900,M3851852,126477.21,126450.74,0.0,26.47
TX000258,2025-01-02 04:11:00,CASH_IN,2882.99,C7381734,M3946751,83649.83,86532.82,0.0,2882.99
TX000259,2025-01-02 04:13:00,CASH_OUT,47.03,C2321324,C4656838,21612.68,21565.65,51797.67,51844.7
TX000260,2025-01-02 04:32:00,TRANSFER,135728.91,C1675419,C8987516,135728.91,0.0,88116.61,223845.52
TX000261,2025-01-02 04:35:00,CASH_OUT,282.06,C2151225,C2626229,232308.64,232026.58,63382.42,63664.48
TX000262,2025-01-02 04:42:00,CASH_IN,5197.5,C9745959,M6481437,737.72,5935.22,0.0,5197.5
TX000263,2025-01-02 04:43:00,DEBIT,333.64,C5745250,M1419843,49448.39,49114.75,0.0,333.64
TX000264,2025-01-02 04:44:00,CASH_OUT,66348.47,C5652512,C2299954,32332.14,0.0,41222.85,107571.32
TX000265,2025-01-02 04:59:00,CASH_IN,5878.88,C6799667,M9418719,121102.95,126981.83,0.0,5878.88
TX000266,2025-01-02 05:08:00,CASH_IN,3825.61,C5502929,M1848566,6636.01,10461.62,0.0,3825.61
TX000267,2025-01-02 05:22:00,PAYMENT,68.28,C9823994,M7392547,90078.05,90009.77,0.0,68.28
TX000268,2025-01-02 05:31:00,CASH_OUT,1199.96,C5977931,C7534336,1553.96,354.0,150098.37,151298.33
TX000269,2025-01-02 05:36:00,CASH_IN,5155.95,C9990305,M7014016,71227.86,76383.81,0.0,5155.95
TX000270,2025-01-02 05:37:00,DEBIT,11.22,C4318855,M9906224,7779.99,7768.77,0.0,11.22
TX000271,2025-01-02 05:43:00,DEBIT,885.38,C5108603,M6183033,23776.48,22891.1,0.0,885.38
TX000272,2025-01-02 05:58:00,DEBIT,166.22,C7117837,M6512314,35029.07,34862.85,0.0,166.22
TX000273,2025-01-02 06:33:00,DEBIT,690.34,C5446344,M4716988,10796.78,10106.44,0.0,690.34
TX000274,2025-01-02 07:04:00,PAYMENT,1257.89,C8491822,M2263313,115594.66,114336.77,0.0,1257.89
TX000275,2025-01-02 07:04:00,PAYMENT,64.2,C1019311,M4645180,56570.27,56506.07,0.0,64.2
TX000276,2025-01-02 07:06:00,PAYMENT,111.84,C2770648,M1879109,45933.69,45821.85,0.0,111.84
TX000277,2025-01-02 07:07:00,PAYMENT,67.33,C3646552,M4189885,12382.76,12315.43,0.0,67.33
TX000278,2025-01-02 07:13:00,PAYMENT,1692.59,C8411939,M4938791,67222.51,65529.92,0.0,1692.59
TX000279,2025-01-02 07:13:00,CASH_IN,15705.24,C5163555,M2651601,2825.68,18530.92,0.0,15705.24
TX000280,2025-01-02 07:13:00,DEBIT,486.36,C2344047,M2817745,73721.81,73235.45,0.0,486.36
TX000281,2025-01-02 07:19:00,PAYMENT,1037.55,C9517485,M7288789,58311.05,57273.5,0.0,1037.55
TX000282,2025-01-02 07:27:00,PAYMENT,51.77,C2788238,M4442778,64771.11,64719.34,0.0,51.77
TX000283,2025-01-02 07:27:00,DEBIT,23.87,C6033115,M5953150,8128.67,8104.8,0.0,23.87
TX000284,2025-01-02 07:32:00,CASH_IN,390.9,C2171218,M3361510,181436.26,181827.16,0.0,390.9
TX000285,2025-01-02 07:44:00,CASH_OUT,8917.72,C4010529,C8344375,9591.71,673.99,14933.17,23850.89
TX000286,2025-01-02 07:48:00,TRANSFER,403.01,C4586084,C4044882,82211.59,81808.58,5511.71,5914.72
TX000287,2025-01-02 07:48:00,DEBIT,286.41,C2525206,M2957497,20072.91,19786.5,0.0,286.41
TX000288,2025-01-02 07:49:00,CASH_IN,2702.01,C8816912,M4939290,37570.78,40272.79,0.0,2702.01
TX000289,2025-01-02 07:52:00,CASH_IN,6403.15,C8132648,M2015861,64485.78,70888.93,0.0,6403.15
TX000290,2025-01-02 07:55:00,PAYMENT,42.19,C7982241,M5311242,117401.7,117359.51,0.0,42.19
TX000291,2025-01-02 07:59:00,CASH_OUT,2231.24,C1430812,C1325197,175426.16,173194.92,45665.37,47896.61
TX000292,2025-01-02 07:59:00,TRANSFER,9918.88,C5456272,C8665981,37049.31,27130.43,33532.48,43451.36
TX000293,2025-01-02 08:06:00,PAYMENT,353.52,C4106298,M3851852,130956.63,130603.11,0.0,353.52
TX000294,2025-01-02 08:13:00,CASH_OUT,719.4,C4374754,C3657144,815.93,96.53,91773.46,92492.86
TX000295,2025-01-02 08:28:00,PAYMENT,415.54,C1768805,M2512187,49786.02,49370.48,0.0,415.54
TX000296,2025-01-02 08:33:00,PAYMENT,49.7,C3530518,M5605016,37918.89,37869.19,0.0,49.7
TX000297,2025-01-02 08:34:00,TRANSFER,1650.68,C8526486,C2154126,18245.11,16594.43,53387.12,55037.8
TX000298,2025-01-02 08:46:00,CASH_OUT,27642.72,C2940214,C8639414,84091.92,56449.2,1167.25,28809.97
TX000299,2025-01-02 08:52:00,TRANSFER,836.06,C3563646,C3222252,111285.64,110449.58,8237.14,9073.2
TX000300,2025-01-02 08:58:00,CASH_IN,1350.9,C1415846,M4184459,22139.5,23490.4,0.0,1350.9
TX000301,2025-01-02 09:00:00,TRANSFER,241.96,C6901533,C4205394,988419.13,988177.17,81298.27,81540.23
TX000302,2025-01-02 09:07:00,PAYMENT,164.6,C2566777,M4442778,18533.91,18369.31,0.0,164.6
TX000303,2025-01-02 09:08:00,DEBIT,149.98,C1229419,M1879109,232551.65,232401.67,0.0,149.98
TX000304,2025-01-02 09:11:00,CASH_OUT,5.0,C9487336,C6120253,0.0,0.0,2153799.65,2153804.65
TX000305,2025-01-02 09:13:00,PAYMENT,54.74,C8389840,M2515030,95249.54,95194.8,0.0,54.74
TX000306,2025-01-02 09:25:00,PAYMENT,652.82,C8930103,M1822825,219051.5,218398.68,0.0,652.82
TX000307,2025-01-02 09:28:00,TRANSFER,4885.24,C5217853,C5672073,7177.59,2292.35,54437.65,59322.89
TX000308,2025-01-02 09:36:00,DEBIT,268.62,C7381684,M2957497,186810.04,186541.42,0.0,268.62
TX000309,2025-01-02 09:41:00,CASH_OUT,182.93,C8078673,C8893693,68862.64,68679.71,55614.24,55797.17
TX000310,2025-01-02 09:50:00,DEBIT,164.53,C3634980,M2060605,9845.29,9680.76,0.0,164.53
TX000311,2025-01-02 09:51:00,DEBIT,96.29,C8816912,M5283671,29047.45,28951.16,0.0,96.29
TX000312,2025-01-02 09:51:00,PAYMENT,1981.61,C8893693,M4368777,42847.1,40865.49,0.0,1981.61
TX000313,2025-01-02 09:51:00,CASH_IN,3116.25,C3670226,M5572250,170993.0,174109.25,0.0,3116.25
TX000314,2025-01-02 09:51:00,PAYMENT,109.54,C6799667,M3361510,137584.37,137474.83,0.0,109.54
TX000315,2025-01-02 10:04:00,PAYMENT,75.55,C3484601,M4645180,76411.26,76335.71,0.0,75.55
TX000316,2025-01-02 10:07:00,CASH_OUT,152.39,C8883823,C8930103,429452.2,429299.81,222855.4,223007.79
TX000317,2025-01-02 10:13:00,CASH_IN,768.39,C2651177,M1661401,23664.49,24432.88,0.0,768.39
TX000318,2025-01-02 10:13:00,PAYMENT,1775.76,C4226067,M4623062,3137.43,1361.67,0.0,1775.76
TX000319,2025-01-02 10:16:00,CASH_IN,19544.55,C5163953,M2538024,19402.25,38946.8,0.0,19544.55
TX000320,2025-01-02 10:22:00,CASH_IN,1939.52,C5918715,M3112652,6283.13,8222.65,0.0,1939.52
TX000321,2025-01-02 10:25:00,PAYMENT,509.61,C4214348,M7232293,16052.49,15542.88,0.0,509.61
TX000322,2025-01-02 10:29:00,PAYMENT,97.22,C8796514,M1848566,251256.82,251159.6,0.0,97.22
TX000323,2025-01-02 10:29:00,TRANSFER,1197.08,C6539837,C3871230,60126.27,58929.19,511294.16,512491.24
TX000324,2025-01-02 10:36:00,CASH_IN,7514.96,C6709938,M7121355,1327.32,8842.28,0.0,7514.96
TX000325,2025-01-02 10:36:00,TRANSFER,485.96,C3222252,C8628588,8836.62,8350.66,38139.26,38625.22
TX000326,2025-01-02 10:36:00,PAYMENT,382.46,C2154126,M8736811,55037.8,54655.34,0.0,382.46
TX000327,2025-01-02 10:37:00,TRANSFER,1558.13,C8750676,C5521644,91840.51,90282.38,63115.74,64673.87
TX000328,2025-01-02 10:38:00,PAYMENT,23.77,C5924115,M2263313,24553.5,24529.73,0.0,23.77
TX000329,2025-01-02 10:40:00,PAYMENT,93.37,C2429098,M2829622,51814.97,51721.6,0.0,93.37
TX000330,2025-01-02 10:40:00,PAYMENT,330.63,C3094235,M5398338,157967.95,157637.32,0.0,330.63
TX000331,2025-01-02 10:44:00,PAYMENT,138.64,C4553384,M8610879,108427.38,108288.74,0.0,138.64
TX000332,2025-01-02 10:46:00,CASH_IN,21918.02,C4918527,M7288789,13958.69,35876.71,0.0,21918.02
TX000333,2025-01-02 10:50:00,PAYMENT,81.66,C5446344,M3442255,10237.35,10155.69,0.0,81.66
TX000334,2025-01-02 10:51:00,PAYMENT,115.23,C2709620,M4991829,17039.1,16923.87,0.0,115.23
TX000335,2025-01-02 10:53:00,CASH_IN,5680.0,C6271130,M7216461,149718.65,155398.65,0.0,5680.0
TX000336,2025-01-02 10:53:00,PAYMENT,598.32,C2914064,M5283671,241387.4,240789.08,0.0,598.32
TX000337,2025-01-02 11:05:00,CASH_OUT,801.53,C2944841,C2530793,2780.23,1978.7,166569.21,167370.74
TX000338,2025-01-02 11:05:00,PAYMENT,21.03,C2077581,M2686231,19169.51,19148.48,0.0,21.03
TX000339,2025-01-02 11:17:00,CASH_IN,26212.07,C1959074,M6481437,286141.89,312353.96,0.0,26212.07
TX000340,2025-01-02 11:17:00,CASH_IN,631.29,C8321474,M6481437,255700.11,256331.4,0.0,631.29
TX000341,2025-01-02 11:21:00,CASH_IN,2026.36,C5456272,M5951131,43424.55,45450.91,0.0,2026.36
TX000342,2025-01-02 11:30:00,CASH_IN,1816.62,C9123504,M2817745,71609.35,73425.97,0.0,1816.62
TX000343,2025-01-02 11:44:00,PAYMENT,7.58,C8212326,M7084862,7284.94,7277.36,0.0,7.58
TX000344,2025-01-02 11:55:00,CASH_OUT,8629.13,C5235884,C9235577,10237.73,1608.6,39039.38,47668.51
TX000345,2025-01-02 12:02:00,CASH_IN,2643.07,C1156287,M3217273,389993.5,392636.57,0.0,2643.07
TX000346,2025-01-02 12:11:00,PAYMENT,38.64,C9877065,M2630140,26898.95,26860.31,0.0,38.64
TX000347,2025-01-02 12:14:00,TRANSFER,222.18,C1120642,C6188935,1840.23,1618.05,46073.36,46295.54
TX000348,2025-01-02 12:16:00,CASH_IN,473.42,C6933742,M2957497,278173.59,278647.01,0.0,473.42
TX000349,2025-01-02 12:17:00,CASH_OUT,2240.26,C5770422,C3768991,6138.98,3898.72,38792.1,41032.36
TX000350,2025-01-02 12:19:00,TRANSFER,144.99,C1205779,C1452421,187128.97,186983.98,44663.82,44808.81
TX000351,2025-01-02 12:19:00,CASH_IN,8589.32,C5793722,M5953150,31293.55,39882.87,0.0,8589.32
TX000352,2025-01-02 12:27:00,PAYMENT,194.59,C3475836,M4342306,9029.49,8834.9,0.0,194.59
TX000353,2025-01-02 12:46:00,PAYMENT,156.58,C7897151,M8460758,91013.08,90856.5,0.0,156.58
TX000354,2025-01-02 12:52:00,CASH_IN,4660.41,C2867825,M2686231,38441.32,43101.73,0.0,4660.41
TX000355,2025-01-02 12:58:00,CASH_OUT,5454.72,C9937326,C1481506,45331.2,39876.48,29394.18,34848.9
TX000356,2025-01-02 12:59:00,CASH_OUT,1439.35,C6591986,C5781295,4076.85,2637.5,16563.78,18003.13
TX000357,2025-01-02 13:01:00,CASH_OUT,4417.61,C7728339,C2813543,28546.77,24129.16,235975.16,240392.77
TX000358,2025-01-02 13:04:00,PAYMENT,189.47,C5855124,M2515030,34342.47,34153.0,0.0,189.47
TX000359,2025-01-02 13:06:00,DEBIT,273.63,C4044882,M5572250,17010.73,16737.1,0.0,273.63
TX000360,2025-01-02 13:09:00,CASH_OUT,6440.33,C9310235,C1433940,84542.85,78102.52,863352.26,869792.59
TX000361,2025-01-02 13:15:00,PAYMENT,119.21,C8658158,M2686231,126850.15,126730.94,0.0,119.21
TX000362,2025-01-02 13:16:00,PAYMENT,92.72,C5031966,M2060605,104777.91,104685.19,0.0,92.72
TX000363,2025-01-02 13:19:00,PAYMENT,543.58,C6407658,M1822825,5957.53,5413.95,0.0,543.58
TX000364,2025-01-02 13:20:00,DEBIT,393.95,C2422633,M4938791,88504.22,88110.27,0.0,393.95
TX000365,2025-01-02 13:21:00,CASH_OUT,5090.69,C5098412,C8190929,16579.06,11488.37,240643.94,245734.63
TX000366,2025-01-02 13:23:00,PAYMENT,31.86,C6960453,M6910964,15349.14,15317.28,0.0,31.86
TX000367,2025-01-02 13:26:00,DEBIT,318.97,C2564689,M2538024,33058.27,32739.3,0.0,318.97
TX000368,2025-01-02 13:28:00,CASH_OUT,2124.49,C9310235,C7933143,76023.34,73898.85,150094.4,152218.89
TX000369,2025-01-02 13:30:00,PAYMENT,49.15,C9363326,M8630043,62257.57,62208.42,0.0,49.15
TX000370,2025-01-02 13:35:00,CASH_IN,16707.02,C2914064,M1419843,227076.37,243783.39,0.0,16707.02
TX000371,2025-01-02 13:41:00,DEBIT,1212.75,C5936453,M3294774,14344.85,13132.1,0.0,1212.75
TX000372,2025-01-02 13:44:00,DEBIT,231.37,C9234615,M8630043,29072.56,28841.19,0.0,231.37
TX000373,2025-01-02 13:59:00,CASH_OUT,573.56,C9186400,C2556017,18281.58,17708.02,58139.02,58712.58
TX000374,2025-01-02 14:05:00,PAYMENT,1267.4,C6902401,M3361510,3611.52,2344.12,0.0,1267.4
TX000375,2025-01-02 14:09:00,CASH_IN,1624.85,C1843636,M6512314,2868.21,4493.06,0.0,1624.85
TX000376,2025-01-02 14:11:00,PAYMENT,598.28,C1120642,M8789116,1406.19,807.91,0.0,598.28
TX000377,2025-01-02 14:16:00,CASH_OUT,5181.87,C2242892,C1744682,34468.8,29286.93,110438.91,115620.78
TX000378,2025-01-02 14:19:00,DEBIT,352.65,C6266630,M4939290,3456.11,3103.46,0.0,352.65
TX000379,2025-01-02 14:26:00,TRANSFER,14919.22,C8746014,C2683838,27445.42,12526.2,2905.83,17825.05
TX000380,2025-01-02 14:29:00,CASH_IN,4068.08,C1229419,M2906718,219893.37,223961.45,0.0,4068.08
TX000381,2025-01-02 14:30:00,TRANSFER,134.17,C6338112,C9767312,51782.94,51648.77,7595.42,7729.59
TX000382,2025-01-02 14:33:00,DEBIT,5.0,C7960328,M4909069,0.0,0.0,0.0,5.0
TX000383,2025-01-02 14:38:00,CASH_IN,252.49,C8617381,M7022335,79998.01,80250.5,0.0,252.49
TX000384,2025-01-02 14:45:00,PAYMENT,925.74,C1415846,M8438733,87096.21,86170.47,0.0,925.74
TX000385,2025-01-02 14:45:00,TRANSFER,18559.78,C8746014,C3790237,46005.2,27445.42,0.0,18559.78
TX000386,2025-01-02 14:46:00,TRANSFER,32972.93,C8746014,C2563790,27597.28,0.0,10540.15,43513.08
TX000387,2025-01-02 14:47:00,CASH_OUT,3811.58,C5446912,C2677407,210162.33,206350.75,70841.96,74653.54
TX000388,2025-01-02 14:50:00,PAYMENT,322.27,C3011363,M9209880,90845.59,90523.32,0.0,322.27
TX000389,2025-01-02 14:50:00,CASH_IN,1314.08,C9214801,M3361510,29635.43,30949.51,0.0,1314.08
TX000390,2025-01-02 14:50:00,TRANSFER,24287.78,C8746014,C5076817,12526.2,0.0,25422.35,49710.13
TX000391,2025-01-02 14:56:00,CASH_OUT,18821.43,C4262081,C1433940,66360.51,47539.08,844530.83,863352.26
TX000392,2025-01-02 15:08:00,PAYMENT,232.24,C5438490,M4938791,55318.19,55085.95,0.0,232.24
TX000393,2025-01-02 15:09:00,DEBIT,712.66,C8558378,M3442255,30816.1,30103.44,0.0,712.66
TX000394,2025-01-02 15:14:00,PAYMENT,397.62,C8132769,M5605016,94405.42,94007.8,0.0,397.62
TX000395,2025-01-02 15:24:00,CASH_OUT,2156.45,C9990305,C6672134,70626.7,68470.25,34206.86,36363.31
TX000396,2025-01-02 15:25:00,CASH_OUT,12744.01,C4630331,C6406444,46915.85,34171.84,234100.76,246844.77
TX000397,2025-01-02 15:40:00,CASH_IN,915.04,C3646552,M5693260,14052.67,14967.71,0.0,915.04
TX000398,2025-01-02 15:42:00,DEBIT,2717.85,C2709620,M7084862,14739.96,12022.11,0.0,2717.85
TX000399,2025-01-02 15:42:59,TRANSFER,9914.87,C4526280,C6386463,208528.93,198614.06,13427.24,23342.11
TX000400,2025-01-02 15:43:00,CASH_IN,7969.43,C4231028,M5204819,27115.79,35085.22,0.0,7969.43
TX000401,2025-01-02 15:51:00,CASH_IN,110852.52,C2096280,M2066326,17191.91,128044.43,0.0,110852.52
TX000402,2025-01-02 15:53:00,DEBIT,376.24,C9130188,M7847048,58777.4,58401.16,0.0,376.24
TX000403,2025-01-02 15:55:00,DEBIT,3742.28,C1452421,M7017548,52713.33,48971.05,0.0,3742.28
TX000404,2025-01-02 15:55:00,DEBIT,56.31,C1841248,M6910964,20615.75,20559.44,0.0,56.31
TX000405,2025-01-02 15:58:00,PAYMENT,35.57,C9427047,M2630140,1145939.31,1145903.74,0.0,35.57
TX000406,2025-01-02 16:01:00,CASH_OUT,448.65,C5004485,C5813613,5469.28,5020.63,168059.52,168508.17
TX000407,2025-01-02 16:03:00,TRANSFER,15606.15,C4769851,C1908841,64510.63,48904.48,38771.28,54377.43
TX000408,2025-01-02 16:04:00,PAYMENT,484.28,C4194548,M6068760,67307.64,66823.36,0.0,484.28
TX000409,2025-01-02 16:07:00,CASH_IN,3438.37,C4656838,M7679674,34837.33,38275.7,0.0,3438.37
TX000410,2025-01-02 16:08:00,TRANSFER,204.49,C4652414,C8835373,17073.22,16868.73,56537.6,56742.09
TX000411,2025-01-02 16:13:00,PAYMENT,418.41,C5024269,M5605016,3752896.29,3752477.88,0.0,418.41
TX000412,2025-01-02 16:13:00,DEBIT,1580.7,C8793853,M3345069,124057.1,122476.4,0.0,1580.7
TX000413,2025-01-02 16:24:00,PAYMENT,99.58,C7906258,M1760793,94111.98,94012.4,0.0,99.58
TX000414,2025-01-02 16:54:00,PAYMENT,27.48,C2321324,M1559763,21893.61,21866.13,0.0,27.48
TX000415,2025-01-02 16:59:00,CASH_IN,13109.32,C8194570,M4785186,3331.66,16440.98,0.0,13109.32
TX000416,2025-01-02 17:01:00,PAYMENT,71.67,C1430812,M2263313,173941.47,173869.8,0.0,71.67
TX000417,2025-01-02 17:02:00,TRANSFER,867.83,C8175395,C7751158,47165.7,46297.87,20708.07,21575.9
TX000418,2025-01-02 17:03:00,CASH_OUT,811.71,C1156287,C9123504,390756.42,389944.71,70861.76,71673.47
TX000419,2025-01-02 17:06:00,DEBIT,623.77,C7838382,M5628522,13104.13,12480.36,0.0,623.77
TX000420,2025-01-02 17:13:00,PAYMENT,368.32,C8987516,M7520395,82689.78,82321.46,0.0,368.32
TX000421,2025-01-02 17:19:00,PAYMENT,162.24,C6292423,M4909069,16652.34,16490.1,0.0,162.24
TX000422,2025-01-02 17:20:00,PAYMENT,18.83,C8617381,M8583392,80016.84,79998.01,0.0,18.83
TX000423,2025-01-02 17:23:00,DEBIT,190.41,C5107776,M7398231,27861.51,27671.1,0.0,190.41
TX000424,2025-01-02 17:27:00,PAYMENT,67.49,C7217147,M5693260,24475.55,24408.06,0.0,67.49
TX000425,2025-01-02 17:27:00,TRANSFER,296.35,C6507321,C2571945,393.04,96.69,60334.62,60630.97
TX000426,2025-01-02 17:29:00,PAYMENT,202.55,C2813543,M1264762,230934.06,230731.51,0.0,202.55
TX000427,2025-01-02 17:30:00,PAYMENT,164.23,C1205779,M5205279,186147.13,185982.9,0.0,164.23
TX000428,2025-01-02 17:38:00,CASH_IN,1066.4,C3036059,M7970985,6265.77,7332.17,0.0,1066.4
TX000429,2025-01-02 17:53:00,PAYMENT,310.82,C8612582,M8630043,93930.94,93620.12,0.0,310.82
TX000430,2025-01-02 17:54:00,CASH_OUT,2141.78,C5449324,C3770370,63468.81,61327.03,34573.53,36715.31
TX000431,2025-01-02 17:59:00,CASH_OUT,617.29,C6007072,C1484348,1181.96,564.67,220856.75,221474.04
TX000432,2025-01-02 18:00:00,PAYMENT,59.11,C6672134,M3946751,36363.31,36304.2,0.0,59.11
TX000433,2025-01-02 18:00:00,PAYMENT,120.17,C6071208,M1822825,52861.82,52741.65,0.0,120.17
TX000434,2025-01-02 18:03:00,PAYMENT,30.34,C5476257,M5921894,89141.76,89111.42,0.0,30.34
TX000435,2025-01-02 18:06:00,TRANSFER,1890.62,C2940214,C4426900,15867.79,13977.17,19913.11,21803.73
TX000436,2025-01-02 18:07:00,PAYMENT,603.29,C1247595,M8583392,23749.63,23146.34,0.0,603.29
TX000437,2025-01-02 18:08:00,TRANSFER,2136.38,C8132648,C9363326,75237.8,73101.42,58353.9,60490.28
TX000438,2025-01-02 18:15:00,DEBIT,79.85,C5545223,M4939290,29726.62,29646.77,0.0,79.85
TX000439,2025-01-02 18:21:00,PAYMENT,472.77,C1538552,M7017548,38870.05,38397.28,0.0,472.77
TX000440,2025-01-02 18:24:00,TRANSFER,25.68,C9478454,C1237370,18334.55,18308.87,161211.46,161237.14
TX000441,2025-01-02 18:36:00,TRANSFER,4436.62,C7534336,C3118618,154534.99,150098.37,13576.59,18013.21
TX000442,2025-01-02 18:39:00,DEBIT,32.07,C8971465,M3049499,71590.14,71558.07,0.0,32.07
TX000443,2025-01-02 18:53:00,CASH_OUT,712.38,C5382463,C1430812,554906.23,554193.85,172829.06,173541.44
TX000444,2025-01-02 18:59:00,TRANSFER,5750.65,C4197911,C6643798,8854.89,3104.24,57596.84,63347.49
TX000445,2025-01-02 19:03:00,PAYMENT,44.12,C3592974,M1727544,39904.15,39860.03,0.0,44.12
TX000446,2025-01-02 19:09:00,PAYMENT,121.76,C4010529,M6442103,11848.44,11726.68,0.0,121.76
TX000447,2025-01-02 19:13:00,DEBIT,51.5,C9294272,M8395785,3693.76,3642.26,0.0,51.5
TX000448,2025-01-02 19:14:00,DEBIT,683.26,C3154051,M3851852,74698.93,74015.67,0.0,683.26
TX000449,2025-01-02 19:23:00,CASH_IN,2107.93,C1527021,M2957497,102992.21,105100.14,0.0,2107.93
TX000450,2025-01-02 19:24:00,CASH_IN,4463.24,C6539837,M7232293,43916.88,48380.12,0.0,4463.24
TX000451,2025-01-02 19:31:00,TRANSFER,14305.44,C8047416,C9546409,38353.98,24048.54,29359.7,43665.14
TX000452,2025-01-02 19:42:00,TRANSFER,2038.38,C1621086,C6363836,487892.01,485853.63,31239.9,33278.28
TX000453,2025-01-02 19:44:00,CASH_IN,1939.99,C6837817,M7679674,40863.8,42803.79,0.0,1939.99
TX000454,2025-01-02 19:52:00,DEBIT,904.26,C4540415,M7418028,181277.73,180373.47,0.0,904.26
TX000455,2025-01-02 19:58:00,PAYMENT,40.46,C1433940,M3345069,869792.59,869752.13,0.0,40.46
TX000456,2025-01-02 20:19:00,PAYMENT,18.37,C1744682,M8664433,109409.33,109390.96,0.0,18.37
TX000457,2025-01-02 20:20:00,DEBIT,225.01,C1728977,M5801541,6717.36,6492.35,0.0,225.01
TX000458,2025-01-02 20:21:00,PAYMENT,10.09,C4946066,M7232293,658439.1,658429.01,0.0,10.09
TX000459,2025-01-02 20:36:00,PAYMENT,138.73,C4652414,M2263313,17245.46,17106.73,0.0,138.73
TX000460,2025-01-02 20:54:00,PAYMENT,230.9,C1452421,M5311242,48971.05,48740.15,0.0,230.9
TX000461,2025-01-02 20:55:00,PAYMENT,105.48,C1675419,M1661401,8634.31,8528.83,0.0,105.48
TX000462,2025-01-02 20:56:00,PAYMENT,40.43,C2453962,M8062546,56637.66,56597.23,0.0,40.43
TX000463,2025-01-02 20:58:00,CASH_IN,2112.69,C1043037,M5283671,100127.35,102240.04,0.0,2112.69
TX000464,2025-01-02 21:01:00,DEBIT,228.56,C5159166,M8664433,28386.88,28158.32,0.0,228.56
TX000465,2025-01-02 21:08:00,CASH_IN,27208.54,C6539837,M5953150,31113.7,58322.24,0.0,27208.54
TX000466,2025-01-02 21:09:00,CASH_IN,5630.24,C9689889,M3294774,304957.25,310587.49,0.0,5630.24
TX000467,2025-01-02 21:16:00,CASH_OUT,2169.17,C8379837,C8939993,65713.37,63544.2,36181.68,38350.85
TX000468,2025-01-02 21:20:00,TRANSFER,2959.6,C6790218,C5394880,214463.59,211503.99,34340.55,37300.15
TX000469,2025-01-02 21:34:00,PAYMENT,74.91,C2839607,M3650391,78706.18,78631.27,0.0,74.91
TX000470,2025-01-02 21:56:00,PAYMENT,36.5,C5049282,M8857296,91798.76,91762.26,0.0,36.5
TX000471,2025-01-02 21:58:00,TRANSFER,309.91,C5924115,C7610562,10352.42,10042.51,82307.2,82617.11
TX000472,2025-01-02 22:02:00,TRANSFER,170.85,C9961299,C9689889,59111.21,58940.36,298942.37,299113.22
TX000473,2025-01-02 22:09:00,PAYMENT,77.45,C5579094,M7022335,965231.51,965154.06,0.0,77.45
TX000474,2025-01-02 22:14:00,CASH_OUT,989.59,C4918527,C8665981,21298.51,20308.92,32608.45,33598.04
TX000475,2025-01-02 22:16:00,CASH_IN,480.36,C6902401,M4909069,174.37,654.73,0.0,480.36
TX000476,2025-01-02 22:20:00,CASH_OUT,2143.93,C5924115,C1533224,26944.64,24800.71,224374.77,226518.7
TX000477,2025-01-02 22:24:00,TRANSFER,26.15,C2408404,C4106298,10108.57,10082.42,132117.31,132143.46
TX000478,2025-01-02 22:30:00,CASH_OUT,831.39,C1668752,C9147706,332901.1,332069.71,155391.88,156223.27
